Price,close,high,low,open,volume,rsi,macd,macd_signal,macd_hist,ema_20,ema_50,sma_20,bb_high,bb_low
2015-09-15,230.3040008544922,259.1820068359375,229.82200622558597,230.49200439453125,19177800.0,42.58812527829654,-2.864021107659312,-3.6428912162585996,0.7788701085992877,235.2141485346157,243.67760263856627,233.07009887695312,243.34068613124265,222.7995116226636
2015-09-16,229.09100341796875,231.21499633789065,227.4019927978516,230.25,20144200.0,41.50643630080167,-3.0455940368978816,-3.5234317803864563,0.4778377434885748,234.63099185683978,243.10557913971934,233.28619918823242,243.0167257653844,223.55567261108044
2015-09-17,229.80999755859372,230.28500366210935,228.92599487304688,229.0760040283203,18935400.0,42.43966343443681,-3.0957887475973394,-3.437903173828633,0.34211442623129384,234.1718495427211,242.58418378359679,233.2068992614746,243.02322319467018,223.39057532827903
2015-09-18,232.9750061035156,234.35299682617188,232.18499755859372,233.52099609375,20242200.0,46.48703009189391,-2.847356129916875,-3.319793765046282,0.47243763512940706,234.05786445327294,242.2073532863387,233.36664962768555,243.05789105217815,223.67540820319294
2015-09-19,231.4929962158203,233.2050018310547,231.0890045166016,232.8580017089844,12712600.0,44.89515283871895,-2.7384896982179328,-3.2035329516806126,0.46504325346267983,233.81359128780127,241.78718242082817,233.50324935913085,243.00615623270085,224.00034248556085
2015-09-20,231.2120056152344,232.3650054931641,230.91000366210935,231.3990020751953,14444700.0,44.58342429374889,-2.6444028301447986,-3.09170692737345,0.4473040972286513,233.5658212237473,241.37246960492251,233.5610496520996,242.99318245256484,224.12891685163436
2015-09-21,227.0850067138672,231.2169952392578,226.52099609375,231.2169952392578,19678800.0,40.17155163399034,-2.8697716882576003,-3.04731987955028,0.17754819129267974,232.9486007942349,240.8121769425282,233.50924987792968,243.07080830031003,223.94769145554932
2015-09-22,230.6179962158203,232.3860015869141,225.11700439453125,226.968994140625,25009300.0,45.17343183943642,-2.731804859691522,-2.9842168755785288,0.2524120158870069,232.7266384534335,240.41240514932397,233.57594985961913,243.03675957016694,224.11514014907132
2015-09-23,230.2830047607422,231.8350067138672,229.59100341796875,230.93600463867188,17254100.0,44.79105384339851,-2.619302476351777,-2.9112339957331783,0.2919315193814014,232.49391143508194,240.01517376153646,233.73095016479493,242.86361420495243,224.59828612463744
2015-09-24,234.5290069580078,235.6490020751953,230.2949981689453,230.3580017089844,25097800.0,50.50932037229621,-2.16259755655895,-2.7615067078983326,0.5989091513393827,232.68773005631297,239.80002996531965,233.94250030517577,242.942327741537,224.94267286881453
2015-09-25,235.1439971923828,237.427001953125,233.6840057373047,234.36199951171875,22363600.0,51.29616821029075,-1.731076275271846,-2.5554206213730355,0.8243443461011895,232.9216602597482,239.61744044481233,233.9487503051758,242.95173244881246,224.94576816153912
2015-09-26,234.33999633789065,235.4029998779297,233.3580017089844,235.0760040283203,13724100.0,50.17308706680844,-1.4373992566700053,-2.3318163484324295,0.8944170917624241,233.05673988623795,239.41048185238404,233.6737503051758,242.26679669203236,225.08070391831922
2015-09-27,232.7570037841797,234.5260009765625,232.4759979248047,234.13900756835935,14179900.0,47.947232423239036,-1.317208414395708,-2.128894761625085,0.8116863472293772,233.02819359080382,239.14956114382701,233.31925048828126,241.43614939749224,225.20235157907027
2015-09-28,239.1419982910156,239.3390045166016,232.4669952392578,232.83599853515625,24713000.0,56.35737211074639,-0.6986865868332472,-1.8428531266667176,1.1441665398334704,233.61046070510972,239.14926456136382,233.09600067138672,240.25826487159839,225.93373647117505
2015-09-29,236.6869964599609,239.802001953125,235.9279937744141,239.01600646972656,22691300.0,52.8234107298821,-0.40196807498855947,-1.554676116331086,1.1527080413425266,233.90346411033366,239.0527050279755,233.02195053100587,240.00121345621727,226.04268760579447
2015-09-30,236.05999755859372,237.73399353027344,235.6289978027344,236.63999938964844,19743500.0,51.927817549121954,-0.21493248006274257,-1.2867273890774176,1.071794909014675,234.1088482482632,238.93534395074482,232.9011001586914,239.57538767235536,226.22681264502745
2015-10-01,237.5489959716797,238.44500732421875,235.61599731445312,236.0039978027344,20488800.0,53.925635145878225,0.052835252390963205,-1.0188148607837413,1.0716501131747045,234.43648136477907,238.8809773633305,232.77320022583007,238.97128737577006,226.57511307589007
2015-10-02,237.29299926757807,238.5410003662109,236.60299682617188,237.26400756835935,19677900.0,53.51386661870743,0.24160128572532358,-0.7667316314819284,1.008332917207252,234.70853068885518,238.81870371251668,232.87639999389648,239.29926585595055,226.45353413184242
2015-10-03,238.72999572753903,239.31500244140625,236.94400024414065,237.20199584960935,16482700.0,55.56497819307808,0.5013738068163605,-0.5131105438222706,1.014484350638631,235.091527359206,238.81522496800775,233.28730010986328,240.0926423615669,226.48195785815966
2015-10-04,238.25900268554688,238.96800231933597,237.94000244140625,238.531005859375,12999000.0,54.71286209190527,0.6616135301696033,-0.2781657290238958,0.9397792591934991,235.39319167600038,238.79341232947988,233.66805038452148,240.68794748588357,226.6481532831594
2015-10-05,240.38299560546875,240.38299560546875,237.03500366210935,238.14700317382807,23335900.0,57.851915616663874,0.9490530502815204,-0.032721973162812557,0.981775023444333,235.8684110978545,238.85574892853828,234.1720001220703,241.58940033897753,226.75459990516308
2015-10-06,246.06300354003903,246.93499755859372,240.1360015869141,240.36399841308597,27535100.0,64.86547520696,1.6165455801892676,0.2971315375076035,1.319414042681664,236.83932466377684,239.1383863642834,235.02060012817378,243.69546180154637,226.3457384548012
2015-10-07,242.968994140625,246.68099975585935,242.5850067138672,246.1699981689453,22999200.0,59.09672862847527,1.8742720765433205,0.6125596453147469,1.2617124312285735,237.42310270919094,239.28860627708113,235.67854995727535,244.66336775117074,226.69373216337996
2015-10-08,242.3040008544922,244.25100708007807,242.1790008544922,243.0749969482422,18515300.0,57.90476642041186,2.0017874217840017,0.8904052006085978,1.1113822211754039,237.8879501516006,239.40685704482274,236.14499969482418,245.48170893327145,226.8082904563769
2015-10-09,243.93099975585935,244.22799682617188,242.1219940185547,242.4980010986328,17353100.0,60.028983612852535,2.208669300679503,1.154058020622779,1.054611280056724,238.4634786853395,239.58427440603987,236.76689987182613,246.4324692911123,227.10133045253994
2015-10-10,244.9409942626953,245.31900024414065,243.07400512695312,243.7400054931641,15912700.0,61.333406307406364,2.4261555846822205,1.4084775334346673,1.0176780512475532,239.08038493080198,239.7943418513989,237.45334930419918,247.3896551916003,227.51704341679806
2015-10-11,247.0500030517578,247.2429962158203,244.1519927978516,244.74200439453125,16827300.0,63.97701353520598,2.7371423421060683,1.6742104951689476,1.0629318469371207,239.83939618041683,240.07887758474632,238.4515991210937,248.02566883654322,228.87752940564417
2015-10-12,245.30799865722656,247.45399475097656,245.1790008544922,246.875,17388300.0,60.309256727708004,2.8106371166823294,1.901495819471624,0.9091412972107054,240.36021546392251,240.28394115621614,239.18609924316402,248.4938285700899,229.87836991623814
2015-10-13,249.50799560546875,250.23599243164065,243.7570037841797,245.1999969482422,28198500.0,65.45188710284978,3.171230931760732,2.155442841929446,1.015788089831286,241.23143262026025,240.64566878167705,240.14734878540034,249.5491099567853,230.7455876140154
2015-10-14,251.98899841308597,254.2749938964844,248.9029998779297,249.4929962158203,27462600.0,68.08267328603604,3.6155228235920447,2.4474588382619658,1.168063985330079,242.25596269576747,241.09050523781076,241.02034835815425,251.36812011398328,230.67257660232522
2015-10-15,254.32000732421875,255.9620056152344,252.04600524902344,252.10699462890625,25223500.0,70.36592581482307,4.108361651144662,2.779639400838505,1.328722250306157,243.40491932704853,241.60930924119933,241.97914886474604,253.4625748249288,230.49572290456328
2015-10-16,262.8689880371094,266.135009765625,253.92599487304688,254.29600524902344,35901500.0,76.89426034304486,5.129639972892022,3.249639515249209,1.8800004576428133,245.2586401565781,242.44302213515658,243.40559844970704,257.524230960435,229.2869659389791
2015-10-17,270.6400146484375,273.5780029296875,262.36700439453125,262.7470092773437,43199600.0,80.99317872075066,6.491240325331177,3.897959677265603,2.5932806480655737,247.6759139177076,243.5487865474421,245.29974899291992,262.9249789295352,227.67451905630463
2015-10-18,261.6430053710937,271.6679992675781,260.7770080566406,270.9070129394531,22434300.0,66.32348107538718,6.766336837735224,4.471635109359528,2.2947017283756965,249.00611310374435,244.25836375621276,246.42479934692378,265.17106842078385,227.67853027306367
2015-10-19,263.43701171875,264.82000732421875,260.95098876953125,261.8609924316406,25258800.0,67.58426058421875,7.047870659087209,4.986882219305064,2.060988439782145,250.38048440041155,245.01046759788088,247.76230010986325,267.33741400403665,228.18718621568985
2015-10-20,269.4630126953125,270.8349914550781,263.2269897460937,263.5719909667969,30889800.0,71.45059108493987,7.6688346066063104,5.523272696765313,2.145561909840997,252.19786804754497,245.96939093503505,249.43245086669918,270.3805504967512,228.4843512366472
2015-10-21,266.2720031738281,270.7699890136719,263.8389892578125,269.3059997558594,25637300.0,66.90014779842055,7.813397229226666,5.981297603257584,1.8320996259690823,253.53826186909578,246.7655718071446,250.8686012268066,272.29390334873125,229.44329910488196
2015-10-22,274.02301025390625,276.510009765625,266.135009765625,266.4960021972656,37808600.0,71.62696111387132,8.455930934485622,6.4762242695031915,1.9797066649824302,255.48919028669678,247.83449096191956,252.705101776123,275.4189427483794,229.99126080386665
2015-10-23,276.4960021972656,278.6839904785156,273.5429992675781,273.64898681640625,29442500.0,72.95403216110768,9.060252357911054,6.993029887184765,2.067222470726289,257.4898390400843,248.95847179467822,254.59340209960936,278.589162767322,230.59764143189673
2015-10-24,281.65399169921875,281.7059936523437,276.5039978027344,276.5039978027344,25942400.0,75.52530437246398,9.841936369492373,7.562811183646287,2.2791251858460866,259.79118691238284,250.24064904583668,256.76315155029295,282.25938382800894,231.26691927257696
2015-10-25,283.67999267578125,294.0589904785156,281.44500732421875,281.44500732421875,45717100.0,76.47150568182067,10.503826355391652,8.15101421799536,2.352812137396292,262.06631127080175,251.55199585485414,258.9280014038086,285.8083460125702,232.04765679504698
2015-10-26,285.29998779296875,285.29998779296875,280.510009765625,283.62799072265625,32108800.0,77.22955337886722,11.031929785539774,8.727197331504243,2.3047324540355305,264.279042368151,252.87544651909394,260.8898506164551,289.40567457734005,232.37402665557013
2015-10-27,293.7879943847656,296.2120056152344,285.00799560546875,285.1809997558594,46331800.0,80.73230160879712,11.99707197562202,9.3811722603278,2.615899715294221,267.08941875068575,254.47986016088498,263.4308006286621,294.08292390951596,232.77867734780827
2015-10-28,304.6180114746094,306.3309936523437,293.7030029296875,293.7030029296875,50808100.0,84.09430495942553,13.48045172743332,10.201028153748904,3.279423573684415,270.6635704386785,256.4460621731879,266.54650115966797,300.468930850702,232.62407146863396
2015-10-29,313.8550109863281,318.1700134277344,301.822998046875,304.3240051269531,64495900.0,86.29139574997853,15.22587512107009,11.205997547213142,4.019877573856947,274.7770409670261,258.69739349919337,270.0427017211914,308.084315808034,232.00108763434883
2015-10-30,328.0150146484375,334.16900634765625,313.94000244140625,313.9429931640625,78305000.0,88.83701201819704,17.549430777209352,12.474684193212385,5.074746583996967,279.84732417477954,261.41573158347745,274.1964027404785,318.0631343655069,230.32967111545008
2015-10-31,314.1659851074219,332.7770080566406,309.2510070800781,328.5119934082031,48598100.0,74.30408623312826,18.06512096291027,13.592771547151964,4.472349415758307,283.11576807312645,263.4843689765733,277.55220184326174,322.8442838520955,232.260119834428
2015-11-01,325.4309997558594,327.47198486328125,311.8810119628906,315.0050048828125,37001100.0,77.52484962693796,19.161915057988267,14.706600249319226,4.455314808669041,287.14579013814864,265.9136486149767,281.55835189819334,328.86283233858086,234.2538714578058
2015-11-02,361.1889953613281,365.3599853515625,323.2090148925781,325.9419860839844,101918000.0,84.26628226402748,22.655346946499947,16.296349588755373,6.358997357744574,294.1975239689276,269.6499367226768,287.1424018859863,343.49619697241127,230.78860679956134
2015-11-03,403.4169921875,417.8999938964844,357.6470031738281,361.87298583984375,206162000.0,88.61089583977991,28.502800771820603,18.73763982536842,9.765160946452184,304.5993780849821,274.89570360365025,294.713801574707,368.2206010048862,221.20700214452785
2015-11-04,411.56298828125,495.56201171875,380.5480041503906,403.66400146484375,263900000.0,89.2287881207867,33.40914404675186,21.67194066964511,11.737203377106752,314.78638857986476,280.2552049635561,302.5759506225586,389.52657325329074,215.62532799182642
2015-11-05,386.35400390625,447.5610046386719,374.58099365234375,408.0769958496094,151824992.0,75.56583640205797,34.8614410892564,24.30984075356737,10.55160033568903,321.60235194428236,284.4159421769951,308.7502014160156,400.92584435534377,216.57455847668746
2015-11-06,374.4700012207031,395.83599853515625,354.0249938964844,388.0469970703125,122687000.0,70.11523983245053,34.65398766229464,26.378670135312827,8.275317526981812,326.63736616108434,287.9474739041993,313.9417007446289,408.60892654291797,219.2744749463399
2015-11-07,386.4819946289063,390.58599853515625,372.4330139160156,374.2690124511719,56625100.0,72.29083929839119,35.0547573841352,28.1138875850773,6.9408697990579,332.3368545865912,291.81157275614856,320.1836502075195,416.6793705673562,223.68792984768282
2015-11-08,373.3680114746094,389.8949890136719,368.7000122070313,384.2780151367188,51817600.0,66.59116545876827,33.923136630999295,29.275737394261704,4.647399236737591,336.2445838140215,295.009864470598,325.6802001953125,421.13833165310507,230.22206873751998
2015-11-09,380.2569885253906,385.2780151367188,362.8949890136719,374.3240051269531,68224400.0,68.01769666050035,33.199498750046246,30.060489665418615,3.139009084627631,340.43624140558046,298.352888943335,331.2198989868164,425.840998861073,236.59879911255985
2015-11-10,336.8190002441406,381.3869934082031,329.1080017089844,379.9840087890625,95797904.0,52.7290363025573,28.78906546190592,29.806204824716076,-1.0171393628101555,340.0917422473481,299.8613638963078,334.747248840332,424.55820533411753,244.9362923465465
2015-11-11,311.0840148925781,340.5849914550781,300.9970092773437,339.82000732421875,107070000.0,46.115505370744366,22.95258396352989,28.435480652478837,-5.482896688948948,337.32910154689387,300.30146785694586,336.6002990722656,422.77904252721135,250.42155561731988
2015-11-12,338.1520080566406,345.0809936523437,313.3559875488281,314.0790100097656,78477800.0,52.81854383576661,20.277544250385233,26.803893372060116,-6.526349121674883,337.40747359544116,301.78580276673785,339.6830993652344,421.33319092963404,258.03300780083475
2015-11-13,336.75299072265625,340.9140014648437,326.07501220703125,338.4979858398437,52003000.0,52.45534091514076,17.839029767570764,25.010920651162248,-7.171890883591484,337.34514189327115,303.15706503951895,342.43804931640625,419.6690022793838,265.2070963534287
2015-11-14,332.906005859375,338.1809997558594,329.9700012207031,336.6239929199219,38612000.0,51.40850184876962,15.418336952709979,23.0924039114718,-7.67406695876182,336.92236703290007,304.3236901697094,344.89934997558595,417.48074027838254,272.31795967278936
2015-11-15,320.1659851074219,334.6619873046875,317.489990234375,333.0509948730469,44213100.0,47.99264813922375,12.32977725768933,20.939878580715305,-8.610101323025976,335.3265211352355,304.94495663785494,346.6426498413086,414.9641904681487,278.3211092144685
2015-11-16,330.7510070800781,331.6260070800781,315.9049987792969,319.7349853515625,47980100.0,50.91110883718145,10.613844465874365,18.874671757747116,-8.26082729187275,334.89075789188723,305.95695861598136,348.49080047607424,412.8799005768985,284.10170037525
2015-11-17,335.093994140625,338.3500061035156,329.614013671875,330.36199951171875,51001600.0,52.09883584416334,9.494946295169768,16.998726665231647,-7.503780370061879,334.91011372510036,307.09958746008505,350.014599609375,411.5580713805049,288.47112783824514
2015-11-18,334.5899963378906,336.531005859375,330.6400146484375,334.5929870605469,43783800.0,51.94177245452096,8.46990720513844,15.292962773213006,-6.823055568074565,334.8796263548899,308.17764271019513,351.0513488769531,410.7956375479843,291.3070602059219
2015-11-19,326.14898681640625,335.3340148925781,325.27301025390625,334.6789855957031,45011100.0,49.26310290758472,6.896933857045212,13.613756989979446,-6.716823132934234,334.04813687503434,308.88240130259555,350.9580474853516,410.851588009436,291.06450696126717
2015-11-20,322.0220031738281,326.4729919433594,312.2170104980469,326.4110107421875,53152900.0,47.96080051323971,5.256731725575094,11.942351937098575,-6.6856202115234815,332.9027908082528,309.3976798073498,351.35084838867186,410.37073306821816,292.33096370912557
2015-11-21,326.927001953125,328.15899658203125,319.5950012207031,322.0920104980469,28200500.0,49.66397761467417,4.3030492548165284,10.414491400642166,-6.111442145825638,332.33366806014544,310.08510420522333,351.42564849853517,410.3175966041383,292.533700392932
2015-11-22,324.5360107421875,327.010009765625,321.2590026855469,326.9750061035156,23439400.0,48.82510475171087,3.3160901938931033,8.994811159292354,-5.6787209653992505,331.59103402986375,310.6518064223592,349.59299926757814,409.4292180167523,289.75678051840396
2015-11-23,323.0459899902344,325.1180114746094,321.2900085449219,324.3500061035156,27478900.0,48.27783499010091,2.386179414450851,7.673084810324053,-5.286905395873203,330.77722031180383,311.13785283678567,345.57444915771487,401.0480680391491,290.10083027628065
2015-11-24,320.0459899902344,323.0580139160156,318.1180114746094,323.0140075683594,29362600.0,47.132345928132125,1.3911076708484984,6.416689382428943,-5.025581711580444,329.7551983764163,311.48719154868564,340.99859924316405,388.4645003554586,293.5326981308695
2015-11-25,328.2059936523437,329.1340026855469,316.7699890136719,320.0450134277344,41666900.0,50.567968163028766,1.2465804411192494,5.382667594167004,-4.136087153047755,329.6076550693617,312.1428308468683,338.09119873046876,380.99233464278757,295.19006281814995
2015-11-26,352.6839904785156,366.7569885253906,328.22900390625,328.3030090332031,106105000.0,59.14489817523457,3.0718015271385752,4.920494380761319,-1.8486928536227438,331.80540129880495,313.73268024418786,337.00189819335935,377.1723801422026,296.8314162445161
2015-11-27,358.0419921875,363.5889892578125,347.8699951171875,351.8609924316406,55179100.0,60.75025614429398,4.8942307020626,4.915241645021576,-0.02101094295897532,334.30412424058545,315.4703003203962,335.57989807128905,370.285234908956,300.8745612336221
2015-11-28,357.3810119628906,359.5360107421875,352.1719970703125,357.1409912109375,36816600.0,60.434768210587464,6.213557351654686,5.174904786348198,1.0386525653064878,336.5019230712812,317.1138576397097,334.7805480957031,366.58265453456227,302.978441656844
2015-11-29,371.29400634765625,371.9389953613281,355.6659851074219,357.47198486328125,40409300.0,64.60185006647835,8.286276559645046,5.797179141007567,2.4890974186374786,339.81545481188834,319.2385693537468,334.33239898681643,363.719399911133,304.94539806249986
2015-11-30,377.3210144042969,382.3630065917969,370.3829956054688,371.43701171875,71701600.0,66.25965592431717,10.296558330427729,6.6970549788916,3.5995033515361285,343.38741286830816,321.51631229690565,336.35749969482424,371.2223712097934,301.4926281798551
2015-12-01,362.4880065917969,378.9309997558594,356.56298828125,377.41400146484375,60452200.0,58.94322710456121,10.570965837246831,7.4718371505626475,3.0991286866841836,345.20651703244994,323.1230454065092,338.92769927978514,373.53906205933833,304.31633650023196
2015-12-02,359.18701171875,362.2319946289063,349.4649963378906,361.8450012207031,54160500.0,57.42358749696497,10.402163400155587,8.057902400481236,2.3442609996743506,346.53799271685943,324.5373185952245,339.9794494628906,375.69344291633087,304.26545600945036
2015-12-03,361.0459899902344,370.2749938964844,357.4119873046875,359.3309936523437,50714900.0,58.079056101448096,10.29966216881894,8.506254354148776,1.7934078146701644,347.91970674289513,325.9690311989504,341.19409942626953,378.02161154717965,304.3665873053594
2015-12-04,363.1830139160156,363.5159912109375,355.7569885253906,361.2619934082031,35784100.0,58.86308895548592,10.272454711921512,8.859494425703325,1.412960286218187,349.37335504509707,327.4284030702078,342.70794982910155,380.52411898913033,304.8917806690728
2015-12-05,388.9490051269531,389.7850036621094,363.22900390625,363.7210083007813,66282200.0,66.90095591376179,12.189480023636008,9.525491545289862,2.6639884783461465,353.1424645767024,329.8409756998841,346.1471008300781,387.48437959657326,304.80982206358294
2015-12-06,388.7829895019531,402.8089904785156,387.0889892578125,389.5549926757813,77762000.0,66.81037434561443,13.539268066732689,10.328246849578427,3.2110212171542614,356.5368002838692,332.15242722153386,349.0486999511719,393.6721171891776,304.4252827131662
2015-12-07,395.5360107421875,399.968994140625,385.4110107421875,389.9779968261719,63455800.0,68.66869167340384,14.981203207220517,11.258838121106846,3.722365086113671,360.25101080370905,334.638057947834,352.07080078125,400.5268039423941,303.6147976201059
2015-12-08,415.56298828125,415.56298828125,389.9500122070313,395.7539978027344,57801400.0,73.42149691619579,17.53779215849977,12.51462892858543,5.0231632299143385,365.5188181825225,337.8115846275758,356.119450378418,411.1426623713564,301.0962383854796
2015-12-09,417.56298828125,423.1199951171875,406.2909851074219,414.4410095214844,90917200.0,73.84814834111448,19.50050097037382,13.911803336943109,5.588697633430712,370.47540581097275,340.9390906532101,360.69015045166014,420.0147203545314,301.3655805487889
2015-12-10,415.47900390625,419.5090026855469,411.5480041503906,417.9880065917969,52138900.0,72.54144195648928,20.649764095399064,15.2593954886343,5.390368606764763,374.76146277242776,343.8622245062705,365.3630004882813,426.46440026026136,304.2616007163012
2015-12-11,451.93798828125,451.93798828125,415.281005859375,415.281005859375,110944000.0,79.40672696896641,24.22326798571345,17.05216998805013,7.171097997663317,382.11160805898226,348.10048975234815,371.6135498046875,440.7560410286782,302.4710585806968
2015-12-12,434.99700927734375,469.1029968261719,410.7409973144531,452.3349914550781,131969000.0,70.57672198019189,25.39555597940074,18.720847186320256,6.674708793080484,387.14831293692146,351.5081964003872,377.1365997314453,447.9808050046637,306.2923944582269
2015-12-13,433.7550048828125,441.6799926757813,426.26800537109375,431.6600036621094,55050600.0,69.96248187015252,25.925529914727008,20.16178373200161,5.763746182725399,391.5870455031968,354.7335614389137,382.6720504760742,453.0446766097542,312.2994243423942
2015-12-14,444.1820068359375,447.1419982910156,430.45599365234375,433.2720031738281,130496000.0,72.15360449071886,26.877087656160995,21.504844516833487,5.372243139327509,396.59608943964827,358.241343611346,388.87885131835935,457.9476522204364,319.8100504162823
2015-12-15,465.3210144042969,465.3210144042969,443.87799072265625,443.87799072265625,83121104.0,75.97920666767959,29.002621103978015,23.004399834262394,5.998221269715621,403.1413203886624,362.44054638754017,395.734602355957,466.5508130486504,324.9183916632636
2015-12-16,454.9339904785156,465.2080078125,443.85101318359375,465.2080078125,107944000.0,70.83001151012999,29.508816385493333,24.305283144508582,5.203533240984751,408.0739556353151,366.0677402734608,400.847102355957,473.2392811191672,328.45492359274687
2015-12-17,456.0780029296875,457.8599853515625,448.8580017089844,454.7770080566406,47978400.0,71.06262135266513,29.66038557497353,25.376303630601576,4.284081944371955,412.6457696633505,369.59755449527364,405.74890289306643,479.15293504656904,332.3448707395638
2015-12-18,463.6159973144531,465.177001953125,454.9400024414063,455.8469848632813,60220100.0,72.61235229393313,30.042447761812866,26.309532456843836,3.73291530496903,417.5000770586936,373.28455225288855,411.0606521606445,485.0682380151637,337.05306630612534
2015-12-19,462.3219909667969,465.58099365234375,456.7650146484375,463.552001953125,47892700.0,71.90049282762769,29.896194578334757,27.02686488114202,2.869329697192736,421.76883076422723,376.77621651617903,415.61205139160154,490.46877835433,340.75532442887305
2015-12-20,442.68499755859375,462.6449890136719,434.3380126953125,462.2340087890625,75409400.0,61.9716213670639,27.874427572068328,27.196377419327284,0.6780501527410436,423.760846649405,379.36087459627373,418.88025054931643,492.4611804751747,345.2993206234582
2015-12-21,438.6390075683594,444.72900390625,427.31201171875,442.8380126953125,77639696.0,60.129204205489316,25.65000775230169,26.887103485922168,-1.2370957336204782,425.1778143559721,381.6855072618457,422.6878005981445,491.9570445620522,353.41855663423684
2015-12-22,436.5719909667969,443.68798828125,435.5159912109375,437.4360046386719,50840400.0,59.1615098569518,23.450030697347927,26.19968892820732,-2.749658230859392,426.26297403319353,383.83791838753007,426.5570495605469,489.5683812396715,363.54571788142226
2015-12-23,442.4010009765625,444.5289916992188,436.6189880371094,436.7200012207031,47161400.0,61.064489496435534,21.924157385016713,25.3445826195692,-3.4204252345524857,427.79992898018105,386.1345098616098,430.62480010986326,486.26748081398097,374.98211940574555
2015-12-24,454.9849853515625,458.45599365234375,443.0769958496094,443.0910034179688,57157200.0,64.87029840070619,21.48267525415872,24.572201146487103,-3.089525892328382,430.38898196793167,388.8345285082746,435.21489868164065,482.3406529604265,388.0891444028548
2015-12-25,455.6530151367188,458.3049926757813,452.0750122070313,454.8550109863281,39078500.0,65.0655154677743,20.945258009092584,23.8468125190082,-2.9015545099156164,432.795080364959,391.4548613172332,438.5500991821289,481.3493889705611,395.7508093936967
2015-12-26,417.2739868164063,457.489013671875,405.760009765625,455.7560119628906,116166000.0,48.41846855038436,17.223937304254207,22.522237476057406,-5.298300171803199,431.3168809793825,392.467376042691,439.9746490478516,477.6421866287781,402.30711146692505
2015-12-27,422.822998046875,424.0069885253906,408.8829956054688,416.5140075683594,53591200.0,50.39462523561552,14.554744630195898,20.928738906885105,-6.373994276689206,430.5079397477151,393.6577925918747,441.33899841308596,474.13038298538453,408.5476138407874
2015-12-28,422.2789916992188,429.7690124511719,418.4809875488281,423.3429870605469,49638600.0,50.1916087495063,12.254234255206711,19.193837976549425,-6.9396037213427135,429.7242304097631,394.7801925568686,441.6747985839844,473.5275863218341,409.8220108461347
2015-12-29,432.9830017089844,432.9830017089844,420.62701416015625,422.0979919433594,51596500.0,54.10904057131536,11.166071833926367,17.588284748024815,-6.4222129140984485,430.0345895811175,396.27834193538297,442.44579925537107,472.62950190928075,412.2620966014614
2015-12-30,426.6199951171875,434.3869934082031,422.0840148925781,433.2999877929688,46889400.0,51.51524780192315,9.678683977065589,16.00636459383297,-6.327680616767381,429.70939010836224,397.4682106876106,443.00284881591796,471.5416696410986,414.4640279907373
2015-12-31,430.5669860839844,432.9209899902344,418.7349853515625,425.875,45996600.0,53.01967072067451,8.717912895941254,14.548674254254628,-5.830761358313374,429.79106591556433,398.7662018796253,441.9342987060547,470.6546728273492,413.21392458476015
2016-01-01,434.3340148925781,436.2460021972656,427.5150146484375,430.7210083007813,36278900.0,54.47166213564945,8.166326308327768,13.272204665069257,-5.1058783567414885,430.22372772289896,400.1610180762117,441.9011489868164,470.65498629485444,413.14731167877835
2016-01-02,433.43798828125,436.06201171875,431.8699951171875,434.62200927734375,30096600.0,54.0438032591361,7.56963012045253,12.131689756145914,-4.562059635693384,430.5298477760752,401.4659972999387,441.88529815673826,470.6574242515348,413.1131720619417
2016-01-03,430.010986328125,433.7430114746094,424.70599365234375,433.5780029296875,39633800.0,52.35014443006196,6.742490442859946,11.05384989348872,-4.311359450628775,430.48043240007996,402.5854086343774,441.17674713134767,470.3824305495071,411.97106371318824
2016-01-04,433.0910034179688,434.5169982910156,429.0840148925781,430.0610046386719,38477500.0,53.752918767872174,6.2633084069801725,10.095741596187011,-3.8324331892068386,430.72905821130746,403.78170646902805,439.56524658203125,466.7511055842798,412.3793875797827
2016-01-05,431.9599914550781,434.1820068359375,429.6759948730469,433.0690002441406,34522600.0,53.13433259323981,5.7262809754822115,9.22184947204605,-3.4955684965638394,430.84628994880944,404.8867372527947,438.4165466308594,464.83853002910024,411.99456323261853
2016-01-06,429.1050109863281,431.8559875488281,426.3410034179688,431.8559875488281,34042500.0,51.52251519117766,5.012528494887135,8.379985276614267,-3.3674567817271317,430.6804538571445,405.8364734776392,437.0678970336914,462.4805182138441,411.6552758535387
2016-01-07,458.0480041503906,458.7659912109375,429.0769958496094,430.010986328125,87562200.0,63.58310419265774,6.705040638620915,8.044996349015598,-1.3399557103946833,433.28688721840604,407.88398448441376,436.7894973754883,461.13213369510976,412.4468610558668
2016-01-08,453.2300109863281,462.9339904785156,447.93798828125,457.5379943847656,56993000.0,60.86836869147502,7.570330861921661,7.950063251596811,-0.37973238967514966,435.1862323391605,409.6622600335084,436.3348983764648,459.03762406633086,413.6321726865988
2016-01-09,447.6109924316406,454.6400146484375,446.8890075683594,453.3829956054688,32278000.0,57.7704466075253,7.713752424396773,7.9028010861568045,-0.18904866176003132,436.3695428241586,411.1504456177489,436.58119812011716,459.6579484762238,413.50444776401054
2016-01-10,447.9909973144531,448.3089904785156,440.35101318359375,448.2380065917969,35995900.0,57.926402529285554,7.768527514715345,7.875946371868514,-0.1074188571531689,437.4763480137105,412.59517313526675,437.0487976074219,460.64650083171716,413.4510943831266
