,time,open,high,low,close,volume,volumeto
2953,2021-05-04 00:00:00,57195.07,57226.81,54877.39,55348.06,5973.04,334095590.2
2954,2021-05-04 01:00:00,55348.06,55867.25,55177.48,55731.53,3899.16,216463924.73
2955,2021-05-04 02:00:00,55731.53,56017.77,55495.55,55750.7,2206.45,123077180.41
2956,2021-05-04 03:00:00,55750.7,55974.83,55297.79,55473.1,1216.02,67685782.02
2957,2021-05-04 04:00:00,55473.1,55928.52,55250.8,55853.81,1425.51,79351137.92
2958,2021-05-04 05:00:00,55853.81,56272.17,55817.85,56025.18,1492.03,83651235.21
2959,2021-05-04 06:00:00,56025.18,56180.21,55908.51,56106.8,937.38,52546563.13
2960,2021-05-04 07:00:00,56106.8,56367.14,55902.02,55926.91,1396.72,78364588.3
2961,2021-05-04 08:00:00,55926.91,56016.56,55593.57,55736.14,1602.78,89421133.5
2962,2021-05-04 09:00:00,55736.14,56390.9,55735.95,56106.41,1337.19,75090977.97
2963,2021-05-04 10:00:00,56106.41,56645.95,56105.9,56444.96,1332.03,75163447.98
2964,2021-05-04 11:00:00,56444.96,56460.54,55905.94,56187.68,1883.01,105751569.04
2965,2021-05-04 12:00:00,56187.68,56316.14,55540.57,56042.81,3205.98,179272854.93
2966,2021-05-04 13:00:00,56042.81,56141.54,55277.51,55476.38,3779.13,210601675.25
2967,2021-05-04 14:00:00,55476.38,55575.22,54489.59,54849.04,7497.81,412909013.79
2968,2021-05-04 15:00:00,54849.04,54971.58,53614.31,53827.99,6627.27,359170388.28
2969,2021-05-04 16:00:00,53827.99,54314.35,53288.92,53856.42,4287.3,230550787.45
2970,2021-05-04 17:00:00,53856.42,54330.76,53776.44,54208.97,2318.58,125417488.48
2971,2021-05-04 18:00:00,54208.97,54770.3,54049.81,54582.56,2473.2,134659376.98
2972,2021-05-04 19:00:00,54582.56,54620.6,54295.77,54581.15,1779.66,96942407.02
2973,2021-05-04 20:00:00,54581.15,54851.87,53975.63,54764.53,1700.83,92619019.43
2974,2021-05-04 21:00:00,54764.53,54811.35,54264.54,54388.6,1702.42,92832940.23
2975,2021-05-04 22:00:00,54388.6,54448.79,53593.24,54113.04,1700.94,91761794.31
2976,2021-05-04 23:00:00,54113.04,54255.7,53108.04,53244.07,2782.01,149355240.71
2977,2021-05-05 00:00:00,53244.07,54878.02,52978.89,54573.92,3837.61,207386702.96
2978,2021-05-05 01:00:00,54573.92,55081.84,54573.92,54773.06,2284.34,125208202.12
2979,2021-05-05 02:00:00,54773.06,55405.48,54671.36,55085.06,1859.5,102497647.87
2980,2021-05-05 03:00:00,55085.06,55242.86,54764.13,54811.49,2160.06,118824547.28
2981,2021-05-05 04:00:00,54811.49,55296.66,54482.38,54566.07,2367.75,129926518.23
2982,2021-05-05 05:00:00,54566.07,54936.74,54340.21,54706.15,1292.52,70580266.48
2983,2021-05-05 06:00:00,54706.15,54761.27,54005.51,54468.2,1561.89,84832935.74
2984,2021-05-05 07:00:00,54468.2,55054.22,54366.3,54887.4,1055.34,57741636.38
2985,2021-05-05 08:00:00,54887.4,55570.59,54755.8,55468.45,1848.5,102065539.69
2986,2021-05-05 09:00:00,55468.45,55514.62,55117.49,55397.71,936.72,51831248.76
2987,2021-05-05 10:00:00,55397.71,55846.52,55112.46,55686.48,1602.84,88826862.31
2988,2021-05-05 11:00:00,55686.48,55709.65,55059.69,55153.66,1238.44,68498119.65
2989,2021-05-05 12:00:00,55153.66,55797.6,55105.04,55646.5,1951.57,108237812.22
2990,2021-05-05 13:00:00,55646.5,56317.27,55608.18,56309.44,2915.67,163254155.28
2991,2021-05-05 14:00:00,56309.44,57073.58,55751.02,57043.14,4240.76,238811817.91
2992,2021-05-05 15:00:00,57043.14,57726.11,56986.01,57644.15,5837.28,334385439.77
2993,2021-05-05 16:00:00,57644.15,57944.11,57299.64,57460.08,6265.68,361227535.14
2994,2021-05-05 17:00:00,57460.08,57736.34,57301.91,57338.3,1820.31,104635288.34
2995,2021-05-05 18:00:00,57338.3,57547.68,57124.87,57359.81,2033.83,116691977.85
2996,2021-05-05 19:00:00,57359.81,57567.26,57111.27,57174.69,1659.9,95134777.91
2997,2021-05-05 20:00:00,57174.69,57267.85,56614.27,56889.28,3703.79,210733858.32
2998,2021-05-05 21:00:00,56889.28,56996.73,56745.13,56855.25,1148.69,65367814.78
2999,2021-05-05 22:00:00,56855.25,57637.73,56815.24,57159.81,1826.3,104652453.23
3000,2021-05-05 23:00:00,57159.81,57523.16,57031.7,57506.88,1548.96,88709472.74
3001,2021-05-06 00:00:00,57506.88,57620.57,56659.92,56998.15,3364.24,192298125.07
3002,2021-05-06 01:00:00,56998.15,57245.65,56651.8,56888.95,1965.49,111978730.16
3003,2021-05-06 02:00:00,56888.95,57197.77,56780.84,57083.79,1084.5,61863328.89
3004,2021-05-06 03:00:00,57083.79,57083.79,56705.74,56874.0,745.78,42417480.49
3005,2021-05-06 04:00:00,56874.0,57591.78,56792.55,56996.88,1620.27,92764575.92
3006,2021-05-06 05:00:00,56996.88,57401.29,56845.52,57236.82,859.84,49084546.63
3007,2021-05-06 06:00:00,57236.82,57236.83,56556.31,56657.53,1630.79,92686399.41
3008,2021-05-06 07:00:00,56657.53,56959.6,56470.83,56891.7,909.19,51598530.13
3009,2021-05-06 08:00:00,56891.7,57259.99,56865.19,56972.32,861.59,49169056.47
3010,2021-05-06 09:00:00,56972.32,57366.9,56837.04,57307.99,1052.76,60155932.64
3011,2021-05-06 10:00:00,57307.99,58392.76,57197.52,58038.98,3535.06,205087544.44
3012,2021-05-06 11:00:00,58038.98,58186.38,57762.75,58039.14,1651.91,95707912.82
3013,2021-05-06 12:00:00,58039.14,58136.18,57554.39,57706.76,1335.14,77188370.93
3014,2021-05-06 13:00:00,57706.76,57784.17,57150.42,57328.93,2339.47,134430119.67
3015,2021-05-06 14:00:00,57328.93,57451.19,56985.91,57223.15,2308.81,132171128.55
3016,2021-05-06 15:00:00,57223.15,57413.72,56869.2,57152.86,3187.88,182062346.27
3017,2021-05-06 16:00:00,57152.86,57491.02,56692.63,56782.97,2627.72,150074409.72
3018,2021-05-06 17:00:00,56782.97,57142.93,56780.56,56864.67,1509.97,86053717.36
3019,2021-05-06 18:00:00,56864.67,57009.03,55553.91,55807.93,6900.32,387561429.2
3020,2021-05-06 19:00:00,55807.93,56366.67,55299.4,56174.28,5009.38,279456017.66
3021,2021-05-06 20:00:00,56174.28,56296.18,55737.56,55958.01,2378.42,133139642.99
3022,2021-05-06 21:00:00,55958.01,56498.51,55937.24,56354.72,1466.11,82417781.88
3023,2021-05-06 22:00:00,56354.72,56594.84,56238.5,56547.86,919.84,51895456.28
3024,2021-05-06 23:00:00,56547.86,56821.24,56326.19,56441.94,1368.47,77384912.43
3025,2021-05-07 00:00:00,56441.94,57116.59,56101.57,56444.99,2086.96,118334810.17
3026,2021-05-07 01:00:00,56444.99,56577.49,55993.62,56212.99,1975.28,111008447.1
3027,2021-05-07 02:00:00,56212.99,56405.27,55550.3,55857.91,2547.32,142596757.38
3028,2021-05-07 03:00:00,55857.91,56144.52,55541.67,55754.04,1499.98,83775358.48
3029,2021-05-07 04:00:00,55754.04,55913.89,55311.16,55863.51,1506.32,83737243.72
3030,2021-05-07 05:00:00,55863.51,56121.24,55762.76,55854.36,1161.5,64965101.84
3031,2021-05-07 06:00:00,55854.36,56225.86,55709.43,56154.72,907.71,50881966.36
3032,2021-05-07 07:00:00,56154.72,56295.97,55747.38,55816.39,1685.03,94426520.07
3033,2021-05-07 08:00:00,55816.39,56184.21,55620.14,56140.32,1168.95,65287981.26
3034,2021-05-07 09:00:00,56140.32,56528.72,56095.88,56283.66,1202.39,67700954.06
3035,2021-05-07 10:00:00,56283.66,56703.66,56283.64,56469.73,1204.64,68124778.27
3036,2021-05-07 11:00:00,56469.73,56819.98,56278.35,56498.65,1127.83,63819569.53
3037,2021-05-07 12:00:00,56498.65,57619.71,56301.93,57533.08,2446.38,139703704.9
3038,2021-05-07 13:00:00,57533.08,57723.68,57001.12,57059.52,1750.13,100306270.4
3039,2021-05-07 14:00:00,57059.52,57431.85,56802.8,57181.99,2133.88,121830338.2
3040,2021-05-07 15:00:00,57181.99,57655.46,57136.23,57591.95,1752.6,100617524.67
3041,2021-05-07 16:00:00,57591.95,58328.46,57249.09,58328.45,3095.3,179202468.85
3042,2021-05-07 17:00:00,58328.45,58695.29,58068.44,58151.55,3042.56,177763470.24
3043,2021-05-07 18:00:00,58151.55,58178.46,57715.73,57949.9,1812.78,105070610.82
3044,2021-05-07 19:00:00,57949.9,58041.92,57496.9,57641.07,1899.13,109577246.78
3045,2021-05-07 20:00:00,57641.07,58136.15,57454.45,57678.14,1827.44,105741697.25
3046,2021-05-07 21:00:00,57678.14,57678.78,57216.3,57425.37,1690.07,97076324.38
3047,2021-05-07 22:00:00,57425.37,57611.01,56802.52,57075.61,1980.85,113198222.54
3048,2021-05-07 23:00:00,57075.61,57428.49,57074.58,57374.33,1307.67,74915093.16
3049,2021-05-08 00:00:00,57374.33,57825.73,56985.44,57767.46,1322.56,76004458.93
3050,2021-05-08 01:00:00,57767.46,57848.51,57525.04,57638.11,863.15,49788110.76
3051,2021-05-08 02:00:00,57638.11,58354.41,57593.85,58323.08,1599.89,92750490.02
3052,2021-05-08 03:00:00,58323.08,58462.46,58067.45,58180.68,1612.61,93956468.7
3053,2021-05-08 04:00:00,58180.68,58652.64,58041.25,58130.58,1597.93,93225208.71
3054,2021-05-08 05:00:00,58130.58,58130.58,57865.64,57949.18,903.66,52388467.86
3055,2021-05-08 06:00:00,57949.18,58028.75,57564.99,57850.67,717.29,41442988.37
3056,2021-05-08 07:00:00,57850.67,58608.58,57685.32,58536.4,1508.47,87858833.22
3057,2021-05-08 08:00:00,58536.4,59391.35,58532.21,58926.82,4395.45,259416460.45
3058,2021-05-08 09:00:00,58926.82,59204.97,58727.55,58874.44,1067.36,62908471.02
3059,2021-05-08 10:00:00,58874.44,58960.97,58435.91,58628.57,994.88,58403088.47
3060,2021-05-08 11:00:00,58628.57,58871.54,58509.0,58640.68,878.25,51523786.05
3061,2021-05-08 12:00:00,58640.68,59143.11,58362.65,58926.08,1310.47,76915768.21
3062,2021-05-08 13:00:00,58926.08,59481.81,58775.27,58910.03,2352.1,139209877.89
3063,2021-05-08 14:00:00,58910.03,59121.19,58708.84,59008.62,1555.93,91639766.25
3064,2021-05-08 15:00:00,59008.62,59017.31,57612.46,57679.93,2972.46,173373332.77
3065,2021-05-08 16:00:00,57726.48,58881.97,55884.12,58218.84,82589.42,4808260331.74
3066,2021-05-08 17:00:00,58454.53,59083.43,58242.96,58994.11,2009.35,118146770.51
3067,2021-05-08 18:00:00,58994.11,59333.67,58989.53,59126.46,1678.62,99290267.84
3068,2021-05-08 19:00:00,59126.46,59370.91,58981.2,59106.27,1249.68,73949401.13
3069,2021-05-08 20:00:00,59106.27,59521.69,58844.37,58990.57,1430.07,84664452.0
3070,2021-05-08 21:00:00,58990.57,59138.86,58758.44,58858.41,1259.0,74224448.77
3071,2021-05-08 22:00:00,58881.32,59817.52,58051.06,58625.08,64642.38,3789664409.85
3072,2021-05-08 23:00:00,58635.26,58952.27,58563.63,58943.13,918.12,53902040.64
3073,2021-05-09 00:00:00,58943.13,59124.95,58592.91,58598.65,1180.81,69583603.24
3074,2021-05-09 01:00:00,58598.65,59276.99,58430.51,59181.93,1785.34,105056368.17
3075,2021-05-09 02:00:00,59181.93,59200.41,58582.26,58689.69,1133.15,66710957.2
3076,2021-05-09 03:00:00,58689.69,59067.99,58515.12,58657.36,2991.89,175791470.81
3077,2021-05-09 04:00:00,58657.36,58890.22,57857.42,58182.9,6314.09,367419692.46
3078,2021-05-09 05:00:00,58182.9,58594.29,57976.71,58500.46,1459.4,85096453.08
3079,2021-05-09 06:00:00,58500.46,58596.18,58307.88,58388.86,937.75,54834375.8
3080,2021-05-09 07:00:00,58388.86,58388.86,57798.28,58006.14,1235.67,71730602.47
3081,2021-05-09 08:00:00,58006.14,58253.48,57869.61,58201.49,796.06,46239470.44
3082,2021-05-09 09:00:00,58201.49,58374.82,57632.16,57969.33,1310.08,75990162.3
3083,2021-05-09 10:00:00,57969.33,58055.54,57561.14,57985.54,1378.22,79621329.52
3084,2021-05-09 11:00:00,57985.54,58193.88,57907.93,57912.5,1366.78,79325850.83
3085,2021-05-09 12:00:00,57912.5,57974.18,56350.98,56407.89,6620.53,378056052.11
3086,2021-05-09 13:00:00,56407.89,57318.65,56384.3,57248.59,3077.12,175145037.01
3087,2021-05-09 14:00:00,57248.59,57470.07,57187.7,57197.96,1436.44,82328856.1
3088,2021-05-09 15:00:00,57197.96,57435.58,57071.79,57408.32,1292.47,74076135.75
3089,2021-05-09 16:00:00,57408.32,57890.56,57344.65,57636.54,1476.92,85035923.99
3090,2021-05-09 17:00:00,57636.54,57673.53,57334.85,57513.98,1101.91,63328807.89
3091,2021-05-09 18:00:00,57513.98,57678.17,57277.87,57505.31,962.47,55312601.46
3092,2021-05-09 19:00:00,57505.31,57622.7,57156.46,57332.47,2117.45,121521769.88
3093,2021-05-09 20:00:00,57332.47,57974.75,57299.21,57945.78,1786.86,103267486.96
3094,2021-05-09 21:00:00,57945.78,58211.56,57867.53,58077.8,1537.44,89177002.42
3095,2021-05-09 22:00:00,58077.8,58281.45,57924.55,57997.8,1165.55,67757446.8
3096,2021-05-09 23:00:00,57997.8,58479.77,57997.09,58294.18,1252.47,72986748.63
3097,2021-05-10 00:00:00,58294.18,58919.88,58101.23,58912.75,1934.59,113198965.58
3098,2021-05-10 01:00:00,58912.75,59026.26,58686.61,58768.5,1416.48,83372729.41
3099,2021-05-10 02:00:00,58768.5,59115.51,58720.09,59045.1,1452.59,85567871.69
3100,2021-05-10 03:00:00,59045.1,59476.29,59010.69,59430.78,2741.67,162597348.37
3101,2021-05-10 04:00:00,59430.78,59587.03,59103.57,59255.26,2243.96,133142549.26
3102,2021-05-10 05:00:00,59255.26,59479.77,58749.76,59114.88,1662.63,98185116.08
3103,2021-05-10 06:00:00,59114.88,59241.05,58842.17,58905.51,990.35,58460833.31
3104,2021-05-10 07:00:00,58905.51,59012.47,58422.6,58424.76,1357.9,79746306.84
3105,2021-05-10 08:00:00,58424.76,58631.02,58093.04,58447.64,1798.95,104954935.27
3106,2021-05-10 09:00:00,58447.64,58633.06,57809.12,57962.84,1897.17,110291394.28
3107,2021-05-10 10:00:00,57962.84,58221.57,57658.14,57910.1,1729.02,100165598.77
3108,2021-05-10 11:00:00,57910.1,58369.03,57397.7,58191.5,1969.24,113940389.91
3109,2021-05-10 12:00:00,58191.5,58310.12,57642.26,57744.42,2343.81,135893382.17
3110,2021-05-10 13:00:00,57744.42,58009.24,57562.83,57782.75,2788.09,161096205.61
3111,2021-05-10 14:00:00,57782.75,57782.75,57053.44,57054.33,4485.31,257367704.7
3112,2021-05-10 15:00:00,57054.33,58418.11,56844.79,58372.18,4235.47,243302492.2
3113,2021-05-10 16:00:00,58372.18,58622.77,57705.24,57708.75,3090.49,179727697.74
3114,2021-05-10 17:00:00,57708.75,57735.79,56931.39,57035.28,3409.69,195713938.82
3115,2021-05-10 18:00:00,57035.28,57233.46,56496.16,56780.94,4840.58,275076817.43
3116,2021-05-10 19:00:00,56780.94,57015.89,55563.25,55711.85,6325.09,355932182.71
3117,2021-05-10 20:00:00,55711.85,55711.85,54239.16,55315.86,10924.52,599767699.51
3118,2021-05-10 21:00:00,55315.86,55844.76,55158.04,55729.32,2890.77,160726752.18
3119,2021-05-10 22:00:00,55729.32,56277.57,55490.81,56277.57,2484.28,138795447.11
3120,2021-05-10 23:00:00,56277.57,56278.29,55545.33,55870.01,2155.41,120472802.46
3121,2021-05-11 00:00:00,55870.01,56442.85,55501.21,55532.34,2550.71,142641753.46
3122,2021-05-11 01:00:00,55532.34,55877.34,55172.38,55599.9,2032.7,112899809.46
3123,2021-05-11 02:00:00,55599.9,55948.87,54557.41,54638.42,3210.91,176894729.05
3124,2021-05-11 03:00:00,54638.42,55273.39,54490.38,55175.66,2628.11,143947174.88
3125,2021-05-11 04:00:00,55175.66,55563.27,55027.58,55343.49,1411.99,78196442.1
3126,2021-05-11 05:00:00,55343.49,55501.5,54661.31,54835.16,1357.97,74790483.02
3127,2021-05-11 06:00:00,54835.16,55821.79,54791.74,55766.77,1480.34,82040371.55
3128,2021-05-11 07:00:00,55766.77,55879.52,55472.85,55784.67,1026.16,57121262.01
3129,2021-05-11 08:00:00,55784.67,55874.46,55207.2,55347.79,1094.16,60732895.83
3130,2021-05-11 09:00:00,55347.79,56033.58,55346.59,55967.29,1215.04,67665218.05
3131,2021-05-11 10:00:00,55967.29,56224.08,55792.49,55884.02,1218.47,68235345.41
3132,2021-05-11 11:00:00,55884.02,55996.58,55203.45,55250.98,1742.68,97034916.8
3133,2021-05-11 12:00:00,55250.98,55429.8,54813.24,55408.29,2564.19,141385589.44
3134,2021-05-11 13:00:00,55408.29,55787.15,54932.04,55787.15,2724.3,151066525.82
3135,2021-05-11 14:00:00,55787.15,55914.51,55550.0,55746.63,2252.47,125644147.75
3136,2021-05-11 15:00:00,55746.63,56206.39,55608.75,56090.57,1984.42,111107923.8
3137,2021-05-11 16:00:00,56090.57,56560.91,55809.61,56045.73,2472.39,138818938.4
3138,2021-05-11 17:00:00,56045.73,56540.89,55985.35,56442.88,1624.02,91461576.94
3139,2021-05-11 18:00:00,56442.88,56737.88,56316.86,56431.14,1764.66,99745579.63
3140,2021-05-11 19:00:00,56431.14,56915.49,56420.65,56683.38,1670.42,94745024.38
3141,2021-05-11 20:00:00,56683.38,56928.37,56571.02,56896.21,1434.24,81449853.01
3142,2021-05-11 21:00:00,56896.21,56924.93,56409.59,56580.13,1399.47,79393505.53
3143,2021-05-11 22:00:00,56580.13,56678.16,56415.99,56468.17,977.68,55282095.64
3144,2021-05-11 23:00:00,56468.17,56822.59,56316.27,56747.52,1112.47,62930163.3
3145,2021-05-12 00:00:00,56747.52,57379.48,56636.98,57378.51,2214.24,126430464.16
3146,2021-05-12 01:00:00,57378.51,57395.11,57001.14,57101.63,1144.13,65402565.61
3147,2021-05-12 02:00:00,57144.44,57249.56,55923.74,57249.56,63162.41,3616020459.05
3148,2021-05-12 03:00:00,57229.37,57916.13,57062.01,57822.26,2309.13,132850519.27
3149,2021-05-12 04:00:00,57822.26,58005.44,57365.18,57407.38,1638.32,94563829.62
3150,2021-05-12 05:00:00,57417.56,57438.17,56922.36,57274.17,26883.38,1539723278.53
3151,2021-05-12 06:00:00,57274.17,58009.3,56950.2,57093.09,30205.85,1724545442.14
3152,2021-05-12 07:00:00,57074.64,57282.77,56952.16,57164.22,855.2,48889434.92
3153,2021-05-12 08:00:00,57164.22,57216.31,56691.77,56971.46,1431.15,81406783.77
3154,2021-05-12 09:00:00,56971.46,57242.51,56814.6,56920.15,783.8,44663324.5
3155,2021-05-12 10:00:00,56920.15,56924.25,56051.31,56084.39,2036.83,114828333.66
3156,2021-05-12 11:00:00,56084.39,56545.57,56077.3,56494.22,1116.6,62897416.51
3157,2021-05-12 12:00:00,56494.22,56680.89,56255.6,56401.37,2017.3,113869186.5
3158,2021-05-12 13:00:00,56401.37,56916.11,55846.6,56826.19,2403.01,135333815.45
3159,2021-05-12 14:00:00,56826.19,56956.78,56089.86,56111.04,2124.97,120253382.42
3160,2021-05-12 15:00:00,56111.04,56178.76,55347.12,55500.13,3401.95,189578587.48
3161,2021-05-12 16:00:00,55500.13,55687.44,54424.32,55022.11,5152.52,283203579.4
3162,2021-05-12 17:00:00,55022.11,55320.29,54758.99,54901.48,2118.84,116710847.5
3163,2021-05-12 18:00:00,54901.48,55169.03,53633.63,54134.72,5368.91,290812263.77
3164,2021-05-12 19:00:00,54134.72,54551.48,53565.73,54509.43,3206.36,173436629.6
3165,2021-05-12 20:00:00,54509.43,54689.3,54016.53,54467.16,1667.63,90680186.88
3166,2021-05-12 21:00:00,54467.16,54772.64,54377.21,54585.87,1450.28,79163434.27
3167,2021-05-12 22:00:00,54585.87,54790.62,51563.44,52877.3,14104.98,742484717.04
3168,2021-05-12 23:00:00,52877.3,52896.48,49182.89,49504.08,14732.02,752090706.35
3169,2021-05-13 00:00:00,49504.08,50527.65,47332.48,49706.85,21796.15,1062694628.81
3170,2021-05-13 01:00:00,49706.85,50574.87,49475.11,50537.66,5951.72,298389401.77
3171,2021-05-13 02:00:00,50537.66,50866.36,50093.12,50315.29,4248.31,214447469.33
3172,2021-05-13 03:00:00,50315.29,50478.29,49610.9,50468.92,4280.56,213602120.43
3173,2021-05-13 04:00:00,50468.92,50994.3,50344.03,50529.13,3603.96,182897609.16
3174,2021-05-13 05:00:00,50529.13,51098.28,50504.45,50920.39,2610.16,132917571.0
3175,2021-05-13 06:00:00,50920.39,51358.49,50885.07,51351.99,3457.12,176663426.48
3176,2021-05-13 07:00:00,51351.99,51377.99,50745.38,50921.02,2205.31,112567226.79
3177,2021-05-13 08:00:00,50921.02,50968.44,49993.52,50053.55,3017.38,152141829.99
3178,2021-05-13 09:00:00,50053.55,50377.42,48814.98,49205.68,5500.25,273010922.91
3179,2021-05-13 10:00:00,49205.68,50245.19,48945.19,49206.5,4655.77,230716749.11
3180,2021-05-13 11:00:00,49206.5,49910.17,48486.16,49779.02,4595.14,226042946.56
3181,2021-05-13 12:00:00,49779.02,50371.18,49557.96,50189.17,3381.04,169361750.97
3182,2021-05-13 13:00:00,50189.17,50613.68,49665.38,50551.29,3823.06,191825589.87
3183,2021-05-13 14:00:00,50551.29,50897.88,50287.18,50363.48,3323.51,168188572.86
3184,2021-05-13 15:00:00,50363.48,50427.79,49555.4,49687.71,3670.88,183318689.94
3185,2021-05-13 16:00:00,49687.71,50451.24,48558.85,48709.72,6423.18,317926110.55
3186,2021-05-13 17:00:00,48709.72,48856.26,47029.73,48454.85,11289.23,541291944.91
3187,2021-05-13 18:00:00,48454.85,48953.43,47704.57,47871.87,5979.8,289109981.69
3188,2021-05-13 19:00:00,47871.87,49362.23,47869.4,48530.42,5983.22,291669000.91
3189,2021-05-13 20:00:00,48530.42,49444.76,48378.97,49305.99,2831.05,138903807.35
3190,2021-05-13 21:00:00,49305.99,49877.15,49031.91,49593.52,2087.89,103473579.24
3191,2021-05-13 22:00:00,49593.52,49878.23,48914.17,48914.17,2253.73,111361399.65
3192,2021-05-13 23:00:00,48914.17,49755.36,48465.92,49700.6,2800.87,137419409.57
3193,2021-05-14 00:00:00,49700.6,50247.03,49548.21,50047.84,2783.22,139080982.59
3194,2021-05-14 01:00:00,50047.84,50415.84,49920.19,50077.69,1706.27,85612071.47
3195,2021-05-14 02:00:00,50077.69,50121.42,49496.13,49536.44,1426.25,70921780.74
3196,2021-05-14 03:00:00,49536.44,49704.79,49099.38,49227.68,1316.28,65062134.84
3197,2021-05-14 04:00:00,49227.68,49581.65,48910.06,49230.94,1515.38,74662498.97
3198,2021-05-14 05:00:00,49230.94,49778.13,49128.11,49729.85,942.83,46620816.82
3199,2021-05-14 06:00:00,49729.85,49757.69,48927.87,49120.2,1312.55,64568260.46
3200,2021-05-14 07:00:00,49120.2,50294.54,49101.41,50048.08,1797.05,89654356.67
3201,2021-05-14 08:00:00,50048.08,50470.54,49961.65,50431.22,1505.02,75682620.6
3202,2021-05-14 09:00:00,50431.22,50885.2,50237.99,50508.34,1717.58,86949418.61
3203,2021-05-14 10:00:00,50508.34,50827.96,50327.35,50798.13,1186.25,59920108.04
3204,2021-05-14 11:00:00,50798.13,51015.19,50581.35,50627.86,1520.94,77222431.2
3205,2021-05-14 12:00:00,50627.86,50710.79,50325.28,50401.05,1554.11,78451102.57
3206,2021-05-14 13:00:00,50401.05,51043.01,50142.75,51011.68,2312.99,117221583.83
3207,2021-05-14 14:00:00,51011.68,51031.21,50586.49,50947.95,1906.38,96781126.03
3208,2021-05-14 15:00:00,50947.95,51554.66,50947.89,51302.04,2938.31,150862606.16
3209,2021-05-14 16:00:00,51302.04,51394.52,50777.11,50906.14,2186.48,111683553.6
3210,2021-05-14 17:00:00,50906.14,51118.53,50637.39,50649.14,1929.12,98156311.92
3211,2021-05-14 18:00:00,50649.14,50757.87,50140.1,50522.08,2224.57,112413132.5
3212,2021-05-14 19:00:00,50522.08,50527.93,50161.57,50175.88,1924.75,96812742.87
3213,2021-05-14 20:00:00,50175.88,50334.66,49131.64,49196.31,3104.47,154280999.84
3214,2021-05-14 21:00:00,49196.31,49886.99,49094.95,49862.46,1473.07,73069084.17
3215,2021-05-14 22:00:00,49862.46,50182.49,49677.16,49964.06,1373.35,68567067.19
3216,2021-05-14 23:00:00,49964.06,50199.61,49807.09,49887.96,1234.42,61759707.99
3217,2021-05-15 00:00:00,49887.96,50319.41,49335.39,49487.82,2587.32,128639224.91
3218,2021-05-15 01:00:00,49487.82,50710.05,49418.17,50681.22,2471.96,124227659.42
3219,2021-05-15 02:00:00,50681.22,50694.67,50063.78,50115.71,1186.09,59788138.1
3220,2021-05-15 03:00:00,50115.71,50118.84,49640.33,49670.75,1337.65,66726384.61
3221,2021-05-15 04:00:00,49670.75,49901.77,49210.76,49376.38,1291.79,64098077.53
3222,2021-05-15 05:00:00,49376.38,49747.76,49176.99,49704.72,1251.52,61895671.96
3223,2021-05-15 06:00:00,49704.72,49704.72,48728.02,49022.77,2164.06,106330590.91
3224,2021-05-15 07:00:00,49022.77,49078.52,48463.61,48511.82,2430.2,118520516.95
3225,2021-05-15 08:00:00,48511.82,49061.91,48275.69,48858.29,2031.04,98706594.13
3226,2021-05-15 09:00:00,48858.29,49303.41,48391.38,48671.06,1756.83,85724023.97
3227,2021-05-15 10:00:00,48671.06,48676.14,47839.97,48433.38,3130.19,150756688.01
3228,2021-05-15 11:00:00,48433.38,49030.62,48402.17,48979.89,1161.62,56610977.68
3229,2021-05-15 12:00:00,48979.89,49355.21,48706.42,49224.77,1531.8,75184480.91
3230,2021-05-15 13:00:00,49224.77,49366.12,48781.61,49023.73,1510.01,74169833.89
3231,2021-05-15 14:00:00,49023.73,49584.48,48893.53,49439.59,2184.2,107638297.87
3232,2021-05-15 15:00:00,49439.59,49616.43,48895.32,49024.57,1374.98,67666470.84
3233,2021-05-15 16:00:00,49024.57,49029.01,47641.84,47923.01,5001.53,240475347.11
3234,2021-05-15 17:00:00,47923.01,48256.27,47511.14,47853.35,3144.35,150308203.66
3235,2021-05-15 18:00:00,47853.35,48246.75,47597.67,47935.67,1947.59,93303026.34
3236,2021-05-15 19:00:00,47935.67,48106.9,46986.48,48106.13,4252.1,201797197.09
3237,2021-05-15 20:00:00,48106.13,48617.8,48095.0,48248.56,2330.31,112663046.97
3238,2021-05-15 21:00:00,48248.56,48748.97,48244.58,48455.48,1320.54,64001238.16
3239,2021-05-15 22:00:00,48455.48,48693.59,47783.97,48002.32,1835.05,88526508.54
3240,2021-05-15 23:00:00,48002.32,48045.09,46606.18,46775.29,4099.71,193245598.06
3241,2021-05-16 00:00:00,46775.29,47700.24,46516.03,47281.03,4023.34,190107533.95
3242,2021-05-16 01:00:00,47281.03,48217.24,47281.03,48076.34,2247.92,107754097.63
3243,2021-05-16 02:00:00,48076.34,48335.07,47986.1,48171.13,974.78,46902614.13
3244,2021-05-16 03:00:00,48171.13,48413.17,47800.96,48410.84,1502.48,72266328.65
3245,2021-05-16 04:00:00,48410.84,48831.96,48103.86,48146.41,1680.37,81578132.8
3246,2021-05-16 05:00:00,48146.41,48381.44,48099.89,48196.11,688.39,33205294.15
3247,2021-05-16 06:00:00,48196.11,49486.38,48181.1,49069.82,1824.99,89637943.32
3248,2021-05-16 07:00:00,49069.82,49392.29,48884.62,49383.86,1039.98,50998748.67
3249,2021-05-16 08:00:00,49383.86,49417.75,48703.78,48950.88,995.17,48782075.4
